PCTIME	PHB	RECORD	DEM0	DEM1	DEM2	DEM3	PWR0	PWR1	PWR2	PWR3	RF POWER	FREQUENCY
12620	0	0	20	16	-5	7	-62350	-70333	-57718	-53612	-40	38.500000
13621	0	0	9	16	-9	14	-62418	-70390	-57794	-53661	-40	38.500000
13621	0	0	-10	7	-3	25	-62450	-70448	-57840	-53709	-40	38.500000
13621	0	0	17	29	14	34	-62392	-70384	-57769	-53645	-40	38.500000
13621	0	0	12	19	12	21	-62390	-70377	-57776	-53643	-40	38.500000
13621	0	0	6	14	-7	25	-62416	-70422	-57787	-53665	-40	38.500000
13621	0	0	7	11	-4	16	-62367	-70361	-57747	-53614	-40	38.500000
13621	0	0	8	27	3	36	-62355	-70360	-57741	-53608	-40	38.500000
13621	0	0	7	22	2	36	-62391	-70410	-57775	-53644	-40	38.500000
13621	0	0	20	31	5	34	-62338	-70344	-57755	-53611	-40	38.500000
13621	0	0	12	18	-2	19	-62400	-70399	-57787	-53659	-40	38.500000
13621	0	0	23	29	4	23	-62424	-70460	-57822	-53698	-40	38.500000
13621	0	0	6	14	14	30	-62423	-70430	-57817	-53664	-40	38.500000
13621	0	0	1	11	-7	15	-62433	-70433	-57815	-53677	-40	38.500000
13621	0	0	9	19	5	26	-62461	-70501	-57840	-53703	-40	38.500000
13621	0	0	20	26	16	30	-62428	-70432	-57820	-53693	-40	38.500000
13621	0	0	-3	20	-25	4	-62499	-70537	-57893	-53764	-40	38.500000
13621	0	0	6	12	-9	21	-62478	-70485	-57865	-53731	-40	38.500000
13621	0	0	17	25	2	19	-62447	-70474	-57838	-53720	-40	38.500000
13621	0	0	18	25	3	32	-62443	-70438	-57831	-53718	-40	38.500000
13621	0	0	11	9	4	21	-62466	-70460	-57845	-53715	-40	38.500000
13621	0	0	20	36	6	36	-62406	-70415	-57799	-53688	-40	38.500000
13621	0	0	-10	4	-7	9	-62503	-70531	-57878	-53749	-40	38.500000
13621	0	0	20	26	6	28	-62409	-70403	-57786	-53668	-40	38.500000
13621	0	0	23	23	8	25	-62322	-70330	-57717	-53609	-40	38.500000
13621	0	0	14	33	14	45	-62424	-70441	-57813	-53688	-40	38.500000
14620	0	0	13	15	3	9	-62438	-70421	-57809	-53679	-40	38.500000
14620	0	0	16	30	0	29	-62449	-70449	-57822	-53704	-40	38.500000
14620	0	0	-1	18	-3	21	-62461	-70477	-57840	-53745	-40	38.500000
14620	0	0	18	22	14	26	-62522	-70511	-57897	-53789	-40	38.500000
14620	0	0	21	35	14	35	-62540	-70584	-57914	-53811	-40	38.500000
14620	0	0	23	38	8	37	-62442	-70453	-57812	-53723	-40	38.500000
14620	0	0	7	14	4	23	-62466	-70461	-57841	-53712	-40	38.500000
14620	0	0	6	5	-2	9	-62434	-70457	-57811	-53687	-40	38.500000
14620	0	0	9	15	-7	9	-62484	-70499	-57867	-53736	-40	38.500000
14620	0	0	7	27	4	21	-62489	-70500	-57852	-53734	-40	38.500000
14620	0	0	13	13	0	10	-62526	-70485	-57908	-53769	-40	38.600000
14620	0	0	4	12	-3	13	-62363	-70327	-57751	-53628	-40	38.600000
14620	0	0	-2	10	1	16	-62309	-70281	-57705	-53609	-40	38.600000
14620	0	0	14	19	0	14	-62380	-70347	-57759	-53657	-40	38.600000
14620	0	0	4	14	-7	14	-62390	-70372	-57777	-53671	-40	38.600000
14620	0	0	-2	2	0	21	-62440	-70437	-57808	-53705	-40	38.600000
14620	0	0	9	26	-1	22	-62485	-70490	-57850	-53754	-40	38.600000
14620	0	0	5	14	-7	16	-62459	-70464	-57859	-53742	-40	38.600000
14620	0	0	15	21	14	31	-62453	-70464	-57824	-53713	-40	38.600000
14620	0	0	-1	9	-4	20	-62451	-70455	-57849	-53747	-40	38.600000
14620	0	0	31	27	13	22	-62431	-70410	-57818	-53696	-40	38.600000
14620	0	0	10	15	13	28	-62435	-70423	-57812	-53714	-40	38.600000
14620	0	0	0	13	7	27	-62333	-70294	-57728	-53615	-40	38.600000
14620	0	0	15	28	16	27	-62563	-70488	-57830	-53769	-40	38.600000
14620	0	0	-12	-8	-10	7	-62332	-70324	-57733	-53643	-40	38.600000
15620	0	0	21	41	7	47	-62502	-70395	-57788	-53709	-40	38.600000
15620	0	0	-1	7	-12	8	-62424	-70436	-57822	-53699	-40	38.600000
15620	0	0	17	29	11	32	-62496	-70509	-57898	-53769	-40	38.600000
15620	0	0	29	40	16	40	-62427	-70402	-57812	-53689	-40	38.600000
15620	0	0	6	10	7	22	-62457	-70456	-57841	-53711	-40	38.600000
15620	0	0	15	30	-4	27	-62447	-70440	-57834	-53711	-40	38.600000
15620	0	0	17	17	10	18	-62465	-70438	-57845	-53728	-40	38.600000
15620	0	0	13	22	5	23	-62539	-70540	-57927	-53793	-40	38.600000
15620	0	0	6	10	8	22	-62421	-70400	-57813	-53683	-40	38.600000
15620	0	0	23	32	7	34	-62407	-70376	-57778	-53653	-40	38.600000
15620	0	0	7	14	-1	19	-62383	-70354	-57771	-53640	-40	38.600000
15620	0	0	13	23	-1	26	-62499	-70484	-57882	-53733	-40	38.600000
15620	0	0	15	22	14	26	-62532	-70494	-57906	-53755	-40	38.600000
15620	0	0	5	12	-9	7	-62516	-70459	-57893	-53748	-40	38.600000
15620	0	0	26	26	22	19	-62502	-70482	-57892	-53746	-40	38.600000
15620	0	0	15	17	10	24	-62510	-70500	-57894	-53753	-40	38.600000
15620	0	0	7	12	5	22	-62515	-70497	-57907	-53757	-40	38.600000
15620	0	0	27	42	22	46	-62506	-70468	-57897	-53751	-40	38.600000
15620	0	0	19	17	5	8	-62430	-70385	-57828	-53695	-40	38.600000
15620	0	0	19	15	11	25	-62485	-70462	-57859	-53726	-40	38.600000
15620	0	0	14	21	-5	26	-62536	-70523	-57919	-53776	-40	38.600000
15620	0	0	27	18	8	15	-62403	-70358	-57805	-53674	-40	38.600000
15620	0	0	10	7	0	16	-62548	-70497	-57916	-53774	-40	38.600000
15620	0	0	3	18	-8	21	-62486	-70481	-57867	-53745	-40	38.600000
15620	0	0	30	40	16	38	-62531	-70503	-57910	-53770	-40	38.600000
16621	0	0	10	17	3	11	-62537	-70498	-57927	-53784	-40	38.600000
16621	0	0	11	16	13	27	-62424	-70395	-57794	-53680	-40	38.600000
16621	0	0	4	11	-6	20	-62567	-70556	-57928	-53801	-40	38.600000
16621	0	0	3	10	-1	17	-62522	-70481	-57910	-53778	-40	38.600000
16621	0	0	-7	2	-7	12	-62494	-70468	-57880	-53750	-40	38.600000
16621	0	0	3	13	3	23	-62500	-70485	-57896	-53759	-40	38.600000
16621	0	0	21	33	3	25	-62480	-70466	-57877	-53760	-40	38.600000
16621	0	0	5	17	-5	9	-62390	-70381	-57797	-53671	-40	38.600000
16621	0	0	9	26	-4	19	-62374	-70379	-57782	-53668	-40	38.700000
16621	0	0	9	15	-7	18	-62421	-70417	-57809	-53679	-40	38.700000
16621	0	0	2	8	-4	15	-62375	-70373	-57776	-53652	-40	38.700000
16621	0	0	-3	7	-16	5	-62469	-70444	-57860	-53716	-40	38.700000
16621	0	0	-4	16	2	31	-62529	-70491	-57913	-53762	-40	38.700000
16621	0	0	16	16	9	22	-62474	-70444	-57856	-53714	-40	38.700000
16621	0	0	12	12	18	31	-62438	-70415	-57825	-53672	-40	38.700000
16621	0	0	8	23	5	26	-62485	-70482	-57880	-53731	-40	38.700000
16621	0	0	12	28	1	22	-62449	-70413	-57852	-53680	-40	38.700000
16621	0	0	4	16	0	19	-62443	-70440	-57826	-53673	-40	38.700000
16621	0	0	-1	-6	-8	5	-62476	-70451	-57865	-53700	-40	38.700000
16621	0	0	16	17	3	14	-62536	-70506	-57933	-53750	-40	38.700000
16621	0	0	-1	15	-5	24	-62482	-70469	-57875	-53710	-40	38.700000
16621	0	0	7	13	0	21	-62544	-70538	-57934	-53761	-40	38.700000
16621	0	0	-18	0	-29	8	-62461	-70435	-57829	-53681	-40	38.700000
16621	0	0	-3	2	7	24	-62498	-70475	-57878	-53712	-40	38.700000
16621	0	0	12	18	7	23	-62405	-70393	-57796	-53645	-40	38.700000
17621	0	0	10	11	10	8	-62473	-70431	-57865	-53686	-40	38.700000
17621	0	0	12	28	-1	28	-62473	-70436	-57848	-53674	-40	38.700000
17621	0	0	-2	5	-6	15	-62474	-70432	-57851	-53667	-40	38.700000
17621	0	0	2	8	-6	14	-62427	-70402	-57808	-53637	-40	38.700000
17621	0	0	24	24	13	21	-62508	-70475	-57887	-53693	-40	38.700000
17621	0	0	11	19	-1	17	-62388	-70361	-57788	-53612	-40	38.700000
17621	0	0	21	31	14	31	-62413	-70373	-57806	-53627	-40	38.700000
17621	0	0	17	21	1	18	-62468	-70443	-57874	-53687	-40	38.700000
17621	0	0	32	31	9	20	-62371	-70320	-57762	-53592	-40	38.700000
17621	0	0	1	5	-15	7	-62395	-70350	-57778	-53610	-40	38.700000
17621	0	0	0	14	-6	18	-62376	-70330	-57778	-53611	-40	38.700000
17621	0	0	-18	-5	-20	-1	-62437	-70423	-57839	-53677	-40	38.700000
17621	0	0	10	20	6	24	-62494	-70468	-57879	-53712	-40	38.700000
17621	0	0	19	21	-3	12	-62496	-70438	-57897	-53763	-40	38.700000
17621	0	0	-2	-1	-7	11	-62477	-70430	-57878	-53695	-40	38.700000
17621	0	0	12	28	13	38	-62543	-70485	-57925	-53736	-40	38.700000
17621	0	0	11	21	-8	16	-62522	-70466	-57907	-53722	-40	38.700000
17621	0	0	18	32	-1	25	-62504	-70478	-57920	-53734	-40	38.700000
17621	0	0	-6	16	-13	13	-62479	-70439	-57877	-53760	-40	38.700000
17621	0	0	2	10	-11	11	-62470	-70410	-57867	-53687	-40	38.700000
17621	0	0	13	24	9	33	-62488	-70434	-57900	-53713	-40	38.700000
17621	0	0	15	25	16	33	-62459	-70434	-57861	-53707	-40	38.700000
17621	0	0	9	6	9	22	-62584	-70541	-57973	-53777	-40	38.700000
17621	0	0	10	17	-7	11	-62529	-70485	-57912	-53726	-40	38.700000
17621	0	0	21	35	5	27	-62463	-70382	-57854	-53669	-40	38.700000
18620	0	0	30	40	9	30	-62545	-70491	-57921	-53749	-40	38.700000
18620	0	0	5	14	-10	25	-62595	-70538	-57975	-53778	-40	38.700000
18620	0	0	15	34	-3	26	-62512	-70461	-57914	-53754	-40	38.700000
18620	0	0	20	27	15	34	-62467	-70406	-57848	-53684	-40	38.700000
18620	0	0	6	14	-8	11	-62492	-70461	-57874	-53723	-40	38.700000
18620	0	0	12	9	8	21	-62400	-70325	-57802	-53624	-40	38.700000
18620	0	0	11	9	-8	12	-62361	-70286	-57755	-53585	-40	38.700000
18620	0	0	9	21	-2	21	-62402	-70343	-57798	-53656	-40	38.700000
18620	0	0	3	20	4	24	-62428	-70384	-57841	-53711	-40	38.700000
18620	0	0	17	27	11	29	-62411	-70336	-57817	-53675	-40	38.800000
18620	0	0	8	17	0	25	-62465	-70386	-57866	-53704	-40	38.800000
18620	0	0	-1	15	-20	11	-62419	-70361	-57818	-53672	-40	38.800000
18620	0	0	13	28	3	23	-62491	-70447	-57891	-53746	-40	38.800000
18620	0	0	16	22	12	31	-62567	-70537	-57949	-53810	-40	38.800000
18620	0	0	6	21	-1	24	-62558	-70489	-57953	-53747	-40	38.800000
18620	0	0	16	13	-11	3	-62518	-70466	-57911	-53736	-40	38.800000
18620	0	0	30	29	12	23	-62507	-70453	-57896	-53723	-40	38.800000
18620	0	0	24	40	14	39	-62403	-70353	-57805	-53632	-40	38.800000
18620	0	0	8	31	-1	31	-62336	-70254	-57749	-53600	-40	38.800000
18620	0	0	-5	-3	-6	13	-62409	-70351	-57797	-53640	-40	38.800000
18620	0	0	3	3	-8	14	-62410	-70379	-57810	-53640	-40	38.800000
18620	0	0	11	18	-2	18	-62417	-70377	-57829	-53659	-40	38.800000
18620	0	0	-4	11	-4	18	-62454	-70437	-57846	-53680	-40	38.800000
18620	0	0	23	24	-1	11	-62494	-70465	-57883	-53698	-40	38.800000
18620	0	0	7	8	4	22	-62458	-70424	-57860	-53689	-40	38.800000
19620	0	0	12	27	-7	21	-62362	-70318	-57760	-53590	-40	38.800000
19620	0	0	-5	6	-7	20	-62409	-70335	-57824	-53617	-40	38.800000
19620	0	0	21	26	15	22	-62493	-70436	-57905	-53698	-40	38.800000
19620	0	0	8	20	-1	23	-62467	-70406	-57887	-53682	-40	38.800000
19620	0	0	20	27	5	24	-62458	-70416	-57873	-53670	-40	38.800000
19620	0	0	2	5	-9	9	-62465	-70392	-57865	-53665	-40	38.800000
19620	0	0	25	26	12	27	-62413	-70356	-57810	-53628	-40	38.800000
19620	0	0	6	11	7	25	-62433	-70409	-57849	-53667	-40	38.800000
19620	0	0	23	36	12	32	-62453	-70421	-57864	-53683	-40	38.800000
19620	0	0	22	16	11	20	-62401	-70345	-57817	-53642	-40	38.800000
19620	0	0	7	4	-5	4	-62482	-70458	-57878	-53706	-40	38.800000
19620	0	0	6	11	-7	23	-62444	-70421	-57856	-53671	-40	38.800000
19620	0	0	20	45	11	38	-62482	-70435	-57875	-53679	-40	38.800000
19620	0	0	-8	2	-2	20	-62475	-70466	-57874	-53691	-40	38.800000
19620	0	0	21	24	8	29	-62467	-70420	-57869	-53657	-40	38.800000
19620	0	0	23	20	18	28	-62453	-70389	-57856	-53635	-40	38.800000
19620	0	0	18	30	5	29	-62383	-70333	-57807	-53597	-40	38.800000
19620	0	0	-5	14	-4	26	-62340	-70298	-57785	-53583	-40	38.800000
19620	0	0	-1	17	-4	21	-62393	-70344	-57822	-53599	-40	38.800000
19620	0	0	0	14	-7	17	-62417	-70353	-57840	-53637	-40	38.800000
19620	0	0	13	26	-1	27	-62469	-70428	-57895	-53678	-40	38.800000
19620	0	0	9	19	4	18	-62417	-70376	-57842	-53619	-40	38.800000
19620	0	0	8	20	-9	13	-62422	-70375	-57863	-53625	-40	38.800000
19620	0	0	15	5	-8	8	-62431	-70391	-57867	-53648	-40	38.800000
19620	0	0	13	20	9	16	-62455	-70421	-57875	-53664	-40	38.800000
20621	0	0	15	27	7	26	-62483	-70427	-57896	-53667	-40	38.800000
20621	0	0	6	32	5	41	-62467	-70430	-57907	-53692	-40	38.800000
20621	0	0	10	19	5	30	-62533	-70478	-57954	-53722	-40	38.800000
20621	0	0	3	16	-14	15	-62512	-70466	-57939	-53719	-40	38.800000
20621	0	0	5	22	-15	10	-62564	-70539	-57985	-53753	-40	38.800000
20621	0	0	4	14	14	31	-62583	-70543	-57978	-53755	-40	38.800000
20621	0	0	2	12	18	31	-62551	-70514	-57953	-53732	-40	38.800000
20621	0	0	1	-8	-4	9	-62617	-70621	-58036	-53810	-40	38.800000
20621	0	0	20	22	10	21	-62547	-70490	-57967	-53753	-40	38.800000
20621	0	0	4	17	-1	22	-62528	-70466	-57947	-53734	-40	38.900000
20621	0	0	10	31	-5	26	-62582	-70557	-57996	-53777	-40	38.900000
20621	0	0	9	21	8	30	-62499	-70463	-57920	-53714	-40	38.900000
20621	0	0	20	37	7	29	-62478	-70395	-57900	-53694	-40	38.900000
20621	0	0	16	14	14	24	-62588	-70553	-58007	-53782	-40	38.900000
20621	0	0	10	24	9	32	-62469	-70441	-57888	-53676	-40	38.900000
20621	0	0	20	37	7	34	-62428	-70349	-57829	-53635	-40	38.900000
20621	0	0	17	16	8	17	-62408	-70341	-57843	-53648	-40	38.900000
20621	0	0	12	32	-4	27	-62440	-70382	-57853	-53647	-40	38.900000
20621	0	0	4	16	-8	17	-62371	-70305	-57789	-53608	-40	38.900000
20621	0	0	12	7	4	15	-62419	-70362	-57829	-53648	-40	38.900000
20621	0	0	13	23	0	14	-62482	-70445	-57878	-53679	-40	38.900000
20621	0	0	-2	6	-9	12	-62499	-70431	-57895	-53692	-40	38.900000
20621	0	0	19	25	-1	17	-62554	-70523	-57966	-53746	-40	38.900000
20621	0	0	12	25	7	23	-62501	-70438	-57900	-53714	-40	38.900000
20621	0	0	13	20	-5	19	-62522	-70479	-57916	-53725	-40	38.900000
21620	0	0	16	31	14	34	-62551	-70450	-57954	-53718	-40	38.900000
21620	0	0	14	14	-1	11	-62570	-70476	-57979	-53738	-40	38.900000
21620	0	0	16	27	8	29	-62484	-70372	-57895	-53666	-40	38.900000
21620	0	0	14	30	0	28	-62595	-70522	-58016	-53784	-40	38.900000
21620	0	0	3	6	-7	19	-62594	-70507	-57995	-53759	-40	38.900000
21620	0	0	7	28	0	33	-62602	-70521	-58010	-53783	-40	38.900000
21620	0	0	3	25	3	34	-62538	-70464	-57950	-53736	-40	38.900000
21620	0	0	14	29	1	30	-62450	-70347	-57885	-53673	-40	38.900000
21620	0	0	23	18	8	26	-62512	-70413	-57943	-53753	-40	38.900000
21620	0	0	21	27	4	21	-62566	-70483	-57983	-53760	-40	38.900000
21620	0	0	19	23	14	34	-62515	-70425	-57936	-53715	-40	38.900000
21620	0	0	15	18	-2	26	-62572	-70495	-57990	-53770	-40	38.900000
21620	0	0	15	17	10	26	-62540	-70469	-57962	-53809	-40	38.900000
21620	0	0	11	11	-3	14	-62514	-70433	-57945	-53749	-40	38.900000
21620	0	0	12	10	-3	18	-62508	-70412	-57915	-53741	-40	38.900000
21620	0	0	-7	1	-7	15	-62503	-70424	-57937	-53701	-40	38.900000
21620	0	0	17	28	0	25	-62555	-70489	-57994	-53770	-40	38.900000
21620	0	0	-14	11	-23	20	-62507	-70430	-57930	-53714	-40	38.900000
21620	0	0	18	19	10	17	-62537	-70447	-57970	-53737	-40	38.900000
21620	0	0	20	39	7	29	-62509	-70415	-57948	-53717	-40	38.900000
21620	0	0	24	33	9	23	-62510	-70423	-57932	-53707	-40	38.900000
21620	0	0	17	20	-4	9	-62596	-70520	-58016	-53788	-40	38.900000
21620	0	0	22	20	5	17	-62631	-70588	-58051	-53830	-40	38.900000
21620	0	0	-12	-3	-17	12	-62641	-70572	-58056	-53830	-40	38.900000
21620	0	0	20	27	11	28	-62605	-70540	-58009	-53783	-40	38.900000
22620	0	0	11	22	3	29	-62545	-70510	-57978	-53768	-40	38.900000
22620	0	0	-2	23	9	35	-62619	-70575	-58028	-53807	-40	38.900000
22620	0	0	7	14	-6	16	-62582	-70537	-57993	-53778	-40	38.900000
22620	0	0	36	26	16	22	-62661	-70643	-58080	-53850	-40	38.900000
22620	0	0	23	26	6	18	-62521	-70482	-57952	-53740	-40	38.900000
22620	0	0	1	17	-10	21	-62493	-70433	-57921	-53707	-40	38.900000
22620	0	0	11	29	4	29	-62579	-70517	-58010	-53778	-40	38.900000
22620	0	0	28	36	10	30	-62513	-70421	-57926	-53718	-40	38.900000
22620	0	0	12	20	-2	24	-62512	-70423	-57944	-53729	-40	38.900000
22620	0	0	23	39	6	44	-62571	-70535	-58009	-53785	-40	39.000000
22620	0	0	24	43	12	42	-62690	-70650	-58112	-53871	-40	39.000000
22620	0	0	7	15	-13	14	-62576	-70509	-57984	-53762	-40	39.000000
22620	0	0	12	22	3	22	-62591	-70528	-58014	-53790	-40	39.000000
22620	0	0	13	31	5	26	-62562	-70504	-57977	-53774	-40	39.000000
22620	0	0	11	5	9	15	-62527	-70448	-57944	-53730	-40	39.000000
22620	0	0	23	16	8	25	-62436	-70355	-57880	-53678	-40	39.000000
22620	0	0	4	21	-16	10	-62549	-70502	-57978	-53762	-40	39.000000
22620	0	0	23	45	6	30	-62527	-70473	-57969	-53749	-40	39.000000
22620	0	0	8	10	2	14	-62550	-70505	-57988	-53774	-40	39.000000
22620	0	0	12	10	-5	12	-62544	-70496	-57967	-53767	-40	39.000000
22620	0	0	1	12	-7	18	-62554	-70514	-57960	-53740	-40	39.000000
22620	0	0	35	37	9	18	-62543	-70483	-57957	-53756	-40	39.000000
22620	0	0	-13	-1	-14	11	-62530	-70458	-57962	-53735	-40	39.000000
22620	0	0	-5	8	-4	19	-62558	-70516	-57969	-53754	-40	39.000000
22620	0	0	21	36	8	40	-62513	-70470	-57911	-53708	-40	39.000000
23621	0	0	-1	8	-15	6	-62634	-70551	-58041	-53792	-40	39.000000
23621	0	0	6	6	2	22	-62616	-70525	-58028	-53781	-40	39.000000
23621	0	0	18	26	1	28	-62658	-70585	-58073	-53811	-40	39.000000
23621	0	0	-5	-11	-4	5	-62519	-70416	-57933	-53699	-40	39.000000
23621	0	0	1	11	-9	17	-62531	-70432	-57950	-53696	-40	39.000000
23621	0	0	16	13	-9	4	-62486	-70385	-57912	-53665	-40	39.000000
23621	0	0	13	10	-2	10	-62501	-70426	-57922	-53691	-40	39.000000
23621	0	0	-1	0	-4	11	-62525	-70465	-57942	-53707	-40	39.000000
23621	0	0	21	37	19	37	-62485	-70408	-57913	-53677	-40	39.000000
23621	0	0	-6	3	-5	15	-62507	-70420	-57940	-53684	-40	39.000000
23621	0	0	10	28	4	30	-62499	-70431	-57924	-53682	-40	39.000000
23621	0	0	18	32	4	27	-62559	-70494	-57976	-53741	-40	39.000000
23621	0	0	8	18	-5	16	-62445	-70363	-57876	-53651	-40	39.000000
23621	0	0	5	22	-17	13	-62484	-70403	-57892	-53647	-40	39.000000
23621	0	0	-1	10	1	22	-62474	-70387	-57895	-53641	-40	39.000000
23621	0	0	10	24	1	26	-62424	-70319	-57836	-53588	-40	39.000000
23621	0	0	12	21	-5	21	-62499	-70417	-57917	-53666	-40	39.000000
23621	0	0	11	29	-4	30	-62534	-70477	-57941	-53704	-40	39.000000
23621	0	0	17	21	5	23	-62464	-70392	-57898	-53656	-40	39.000000
23621	0	0	5	0	4	15	-62511	-70460	-57928	-53700	-40	39.000000
23621	0	0	2	18	-5	24	-62546	-70489	-57963	-53723	-40	39.000000
23621	0	0	3	29	-3	30	-62554	-70493	-57972	-53723	-40	39.000000
23621	0	0	9	12	4	12	-62403	-70312	-57810	-53598	-40	39.000000
23621	0	0	28	40	11	31	-62462	-70369	-57890	-53657	-40	39.000000
23621	0	0	19	23	12	23	-62461	-70400	-57899	-53675	-40	39.000000
24621	0	0	22	28	10	29	-62473	-70362	-57891	-53656	-40	39.000000
24621	0	0	12	13	12	29	-62591	-70538	-58008	-53751	-40	39.000000
24621	0	0	9	17	5	26	-62400	-70313	-57837	-53605	-40	39.000000
24621	0	0	-1	-3	5	23	-62544	-70453	-57976	-53713	-40	39.000000
24621	0	0	11	16	8	22	-62514	-70434	-57928	-53680	-40	39.000000
24621	0	0	8	10	-1	13	-62448	-70374	-57872	-53625	-40	39.000000
24621	0	0	6	14	-1	17	-62484	-70409	-57906	-53646	-40	39.000000
24621	0	0	22	34	3	24	-62391	-70308	-57811	-53579	-40	39.000000
24621	0	0	4	6	3	19	-62583	-70508	-58002	-53726	-40	39.100000
24621	0	0	8	23	3	26	-62601	-70543	-58016	-53753	-40	39.100000
24621	0	0	24	36	12	34	-62569	-70508	-57985	-53726	-40	39.100000
24621	0	0	20	42	20	31	-62609	-70564	-58027	-53769	-40	39.100000
24621	0	0	20	24	7	25	-62629	-70555	-58003	-53772	-40	39.100000
24621	0	0	8	20	-11	18	-62620	-70563	-57982	-53774	-40	39.100000
24621	0	0	8	7	11	20	-62576	-70512	-57974	-53740	-40	39.100000
24621	0	0	-8	4	-11	21	-62523	-70448	-57923	-53682	-40	39.100000
24621	0	0	2	23	-13	23	-62547	-70471	-57945	-53714	-40	39.100000
24621	0	0	13	10	8	15	-62558	-70493	-57966	-53742	-40	39.100000
24621	0	0	7	9	9	25	-62548	-70472	-57956	-53718	-40	39.100000
24621	0	0	12	30	-9	18	-62511	-70423	-57927	-53678	-40	39.100000
24621	0	0	6	15	-7	23	-62560	-70496	-57968	-53727	-40	39.100000
24621	0	0	24	31	15	27	-62557	-70495	-57972	-53740	-40	39.100000
24621	0	0	36	53	17	40	-62547	-70491	-57955	-53717	-40	39.100000
24621	0	0	25	22	17	23	-62514	-70450	-57924	-53685	-40	39.100000
24621	0	0	16	20	6	20	-62591	-70521	-57995	-53741	-40	39.100000
25620	0	0	17	19	14	31	-62561	-70440	-57990	-53693	-40	39.100000
25620	0	0	4	12	10	24	-62625	-70532	-58053	-53731	-40	39.100000
25620	0	0	25	33	0	26	-62494	-70373	-57922	-53637	-40	39.100000
25620	0	0	13	26	1	25	-62539	-70410	-57952	-53653	-40	39.100000
25620	0	0	16	25	6	29	-62549	-70464	-57987	-53686	-40	39.100000
25620	0	0	18	28	4	25	-62594	-70496	-58007	-53707	-40	39.100000
25620	0	0	19	28	15	38	-62588	-70499	-58006	-53719	-40	39.100000
25620	0	0	5	5	-3	17	-62590	-70511	-58004	-53727	-40	39.100000
25620	0	0	0	1	-7	10	-62626	-70509	-58041	-53736	-40	39.100000
25620	0	0	22	33	14	34	-62583	-70481	-57996	-53713	-40	39.100000
25620	0	0	12	10	4	16	-62521	-70417	-57953	-53679	-40	39.100000
25620	0	0	10	21	-1	16	-62510	-70385	-57934	-53659	-40	39.100000
25620	0	0	17	26	8	23	-62502	-70367	-57911	-53651	-40	39.100000
25620	0	0	16	15	1	17	-62574	-70449	-57990	-53723	-40	39.100000
25620	0	0	9	18	-1	26	-62556	-70432	-57990	-53708	-40	39.100000
25620	0	0	2	10	-2	15	-62548	-70428	-57977	-53695	-40	39.100000
25620	0	0	-2	12	-18	10	-62509	-70411	-57941	-53674	-40	39.100000
25620	0	0	7	18	2	27	-62557	-70438	-57971	-53690	-40	39.100000
25620	0	0	8	2	-5	11	-62685	-70604	-58088	-53798	-40	39.100000
25620	0	0	13	22	5	28	-62620	-70522	-58048	-53758	-40	39.100000
25620	0	0	-8	5	-6	17	-62636	-70520	-58055	-53772	-40	39.100000
25620	0	0	13	23	13	29	-62663	-70563	-58093	-53800	-40	39.100000
25620	0	0	25	20	1	11	-62706	-70634	-58119	-53835	-40	39.100000
25620	0	0	9	36	3	38	-62664	-70556	-58082	-53793	-40	39.100000
25620	0	0	13	13	7	17	-62667	-70558	-58074	-53780	-40	39.100000
26621	0	0	14	18	2	25	-62624	-70517	-58046	-53767	-40	39.100000
26621	0	0	14	16	-6	19	-62743	-70623	-58148	-53856	-40	39.100000
26621	0	0	0	6	-9	6	-62689	-70561	-58098	-53797	-40	39.100000
26621	0	0	14	15	17	36	-62663	-70565	-58074	-53788	-40	39.100000
26621	0	0	19	25	12	21	-62669	-70579	-58083	-53807	-40	39.100000
26621	0	0	37	48	13	30	-62703	-70616	-58098	-53801	-40	39.100000
26621	0	0	21	19	22	27	-62667	-70585	-58088	-53786	-40	39.100000
26621	0	0	-4	6	-1	15	-62654	-70561	-58077	-53777	-40	39.100000
26621	0	0	17	30	0	25	-62694	-70599	-58115	-53804	-40	39.100000
26621	0	0	19	22	13	27	-62607	-70526	-58042	-53733	-40	39.200000
26621	0	0	4	7	-6	12	-62696	-70616	-58113	-53807	-40	39.200000
26621	0	0	3	6	-16	7	-62641	-70557	-58063	-53748	-40	39.200000
26621	0	0	14	23	2	17	-62606	-70542	-58021	-53722	-40	39.200000
26621	0	0	-11	-10	-18	6	-62584	-70485	-58006	-53697	-40	39.200000
26621	0	0	3	12	-1	17	-62466	-70350	-57892	-53604	-40	39.200000
26621	0	0	18	23	16	31	-62517	-70424	-57943	-53654	-40	39.200000
26621	0	0	17	18	17	31	-62519	-70431	-57937	-53653	-40	39.200000
26621	0	0	2	20	-6	21	-62511	-70437	-57957	-53674	-40	39.200000
26621	0	0	14	4	11	23	-62551	-70493	-57980	-53698	-40	39.200000
26621	0	0	-5	17	-5	27	-62585	-70511	-58006	-53713	-40	39.200000
26621	0	0	5	13	-5	24	-62526	-70420	-57955	-53667	-40	39.200000
26621	0	0	4	21	-4	27	-62587	-70522	-58017	-53719	-40	39.200000
26621	0	0	16	19	3	18	-62578	-70520	-57991	-53688	-40	39.200000
26621	0	0	24	46	7	46	-62519	-70444	-57940	-53661	-40	39.200000
26621	0	0	2	13	-11	12	-62592	-70532	-58001	-53723	-40	39.200000
